"id","category","de","es","en_ref","context","limit","status","note"
"skill.consumer.post","i18n","ersetzt ihn (höchstens 1 {kind}-Konsument). Deine aktuelle Ressource bleibt erhalten.","lo sustituye (como máximo 1 consumidor de {kind}). Tu recurso actual se conserva.","replaces it (at most 1 {kind} consumer). Your current resource is kept.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.consumer.pre","i18n","Du hältst bereits den {kind}-Konsumenten","Ya tienes el consumidor de {kind}","You already hold the {kind} consumer","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.decline","i18n","Ablehnen → Perk","Rechazar → ventaja","Decline → perk","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.declinePlain","i18n","Ablehnen","Rechazar","Decline","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.door.hint","i18n","Hinter jeder Tür liegen drei Skills. Ihre Stufen siehst du erst, wenn du sie öffnest.","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.door.n","i18n","Tür {n}","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.door.open","i18n","Öffnen","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.door.title","i18n","Wähle eine Tür","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.eyebrow","i18n","Skill · Durchlauf {cycle} · {held}/{slots} Slots","Habilidad · ciclo {cycle} · {held}/{slots} ranuras","Skill · cycle {cycle} · {held}/{slots} slots","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.eyebrow.free","i18n","Skill · Durchlauf {cycle} · {held} gehalten","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.forms.collapse","i18n","Aufstellfeld einklappen","Plegar el tablero de orden","Collapse the order board","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.forms.expand","i18n","Aufstellfeld ausklappen","Desplegar el tablero de orden","Expand the order board","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.forms.head","i18n","Deine aktiven Formationen","Tus formaciones activas","Your active formations","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.forms.iceTitle","i18n","Eis biegt die Erkennung","El hielo dobla la detección","Ice bends the detection","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.held","i18n","Deine Skills: {held}/{slots} · bereits gehalten","Tus habilidades: {held}/{slots} · ya en tu poder","Your skills: {held}/{slots} · already held","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.held.free","i18n","Deine Skills: {held} · bereits gehalten","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.heldBadge","i18n","✓ gehalten","✓ en tu poder","✓ held","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.lastOfArch","i18n","⚠ Letzter {arch}-Skill: {loss}.","⚠ Última habilidad de {arch}: {loss}.","⚠ Last {arch} skill: {loss}.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.lastOfArch.baked","i18n","Bereits aufgewerteter Kartenwert bleibt.","El valor de carta ya ganado se conserva.","Card value already gained is kept.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.less","i18n","weniger","menos","less","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.loss.fire","i18n","Hitze, Brände und der Schmiede-Zähler gehen verloren","se pierden el calor, la ceniza y el contador de forja","heat, ash and the forging counter are lost","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.loss.ice","i18n","alle Gletscher tauen auf; Masse und Boden-Reserve gehen verloren","todos los glaciares se derriten; se pierden la masa y la reserva del suelo","all glaciers thaw; mass and ground reserve are lost","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.loss.lightning","i18n","die Ladung geht verloren","se pierde la carga","the charge is lost","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.loss.plant","i18n","alle grünen Karten, das Wachstum und die Kolonisierungen gehen verloren","se pierden todas las cartas verdes, el crecimiento y las colonizaciones","all green cards, the growth and the colonizations are lost","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.more","i18n","mehr","más","more","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.nav.next","i18n","nächster Typ","tipo siguiente","next type","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.nav.prev","i18n","vorheriger Typ","tipo anterior","previous type","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.passive.collapse","i18n","{arch}: Passiv einklappen","{arch}: plegar la pasiva","{arch}: collapse passive","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.passive.expand","i18n","{arch}: Passiv ausklappen","{arch}: desplegar la pasiva","{arch}: expand passive","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.passive.fire","i18n","Siege ab {margin} Kampfwert-Vorsprung geben Hitze: +{per} % je Punkt Vorsprung über {offset}, ohne Deckel. Niederlagen kühlen −{cool} %. Je 10 % gehaltener Hitze zählt jeder Sieg +{mult} % Score, als eigener Multiplikator. Die Feuer-Skills nutzen die Hitze.","Las victorias desde {margin} de margen de valor de combate dan +{heat} % de calor y +{score} de puntuación de fuego. Cuanto mayor sea el margen, más de ambos. Las derrotas cuestan {cool} % de calor, más tu desventaja de valor, como máximo {coolMax}. Cada habilidad de Fuego adicional da +{perSkill} de puntuación de fuego por punto de margen.","Wins from {margin} combat-value margin give +{heat}% heat and +{score} fire score. The bigger the margin, the more of both. Losses cost {cool}% heat, plus your value deficit, at most {coolMax}. Every further fire skill gives +{perSkill} fire score per point of margin.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.passive.head","i18n","{arch} · Passiv","{arch} · pasiva","{arch} · passive","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.passive.ice","i18n","Jeder Eis-Skill friert eine deiner Karten als Gletscher fest, auch wenn du bei vollen Skill-Slots tauschst. Sie lässt sich dann in keiner Aufstellung mehr verschieben, sammelt dafür jeden Durchlauf Masse und bricht schließlich über ihre Nachbarn. Ab {declineFrom} gehaltenen Eis-Skills friert sogar das Ablehnen eines Angebots einen Gletscher ein, du kannst also mehr Gletscher haben als Skill-Slots.","Cada habilidad de Hielo congela una de tus cartas como glaciar, también cuando la cambias con las ranuras llenas. Deja de poder moverse en cualquier fase de orden, pero acumula masa en cada ciclo y acaba estallando sobre sus vecinas. A partir de {declineFrom} habilidades de Hielo en tu poder, incluso rechazar una oferta congela un glaciar, así que puedes tener más glaciares que ranuras de habilidad.","Every ice skill freezes one of your cards as a glacier, including a swap when your skill slots are full. It can no longer be moved in any order phase, but gathers mass every cycle and eventually bursts over its neighbours. From {declineFrom} ice skills held, even declining an offer freezes a glacier, so you can hold more glaciers than skill slots.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.passive.lightning","i18n","Jeder Blitz-Skill gibt +{each} % Crit-Chance. Alle {bar} Crits ist die Ladungsleiste voll und ionisiert die nächste Karte in der Reihenfolge; jeder Stapel gibt bei Sieg mit der Karte +{stack} Score in die Basis.","La primera habilidad de Rayo da +{first} % de probabilidad de crítico, y cada una siguiente +{each} %. Además +{mult}× de multiplicador de crítico por cada habilidad de Rayo.","The first lightning skill gives +{first}% crit chance, every further one +{each}%. On top of that +{mult}× crit multiplier per lightning skill.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.passive.plant","i18n","Jeder Sieg gibt der Karte bis zu +1 Wachstum, volles Tempo ab {ref} Pflanzen-Skills. Ab {green} Wachstum wird sie grün. Hältst du nur Pflanzen-Skills, gibt je {perValue} Wachstum +1 Kartenwert, bis {cap}; dann ist sie voll ausgewachsen. Ab {minSkills} Pflanzen-Skills wächst sie dabei auch bei jeder {everyLoss}. Niederlage.","Cada victoria da a la carta hasta +1 de crecimiento, a pleno ritmo desde {ref} habilidades de Planta. Desde {green} de crecimiento se pone verde. Si solo tienes habilidades de Planta, cada {perValue} de crecimiento da +1 de valor de carta, hasta {cap}; entonces está completamente desarrollada. Desde {minSkills} habilidades de Planta crece además con cada {everyLoss} derrotas.","Every win gives the card up to +1 growth, at full pace from {ref} plant skills. From {green} growth it turns green. If you hold only plant skills, every {perValue} growth gives +1 card value, up to {cap}; then it is fully grown. From {minSkills} plant skills it then also grows once every {everyLoss} losses.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.replace","i18n","Ersetzen","Sustituir","Replace","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.replace.new","i18n","Neu:","Nueva:","New:","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.replace.tap","i18n","Tippe den Skill, der weichen soll.","Toca la habilidad que debe salir.","Tap the skill that has to go.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.replace.this","i18n","↔ diesen ersetzen","↔ sustituir esta","↔ replace this one","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.replace.which","i18n","Welchen Skill ersetzen?","¿Qué habilidad sustituyes?","Which skill do you replace?","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.reroll","i18n","🎲 Neu würfeln · {n}","🎲 Relanzar · {n}","🎲 Reroll · {n}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.selected","i18n","✓ ausgewählt","✓ seleccionada","✓ selected","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.skipCycle","i18n","Runde überspringen","Saltar la ronda","Skip cycle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.slotsFull","i18n","Slots voll","Ranuras llenas","Slots full","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.slotsFull.hint","i18n","Alle {slots} Slots belegt. Wähle einen neuen Skill; ein Fenster fragt dann, welchen du ersetzt.","Las {slots} ranuras están ocupadas. Elige una habilidad nueva; una ventana te preguntará a cuál sustituye.","All {slots} slots are taken. Choose a new skill; a dialog then asks which one it replaces.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"skill.tier.0","i18n","Normal","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.tier.1","i18n","Selten","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.tier.2","i18n","Sehr selten","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.tier.3","i18n","Episch","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"skill.title","i18n","Wähle einen Skill","Elige una habilidad","Choose a skill","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"sparkline.axis.x","i18n","Stiche","Bazas","Tricks","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"sparkline.axis.y","i18n","Score","Puntuación","Score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"sparkline.empty","i18n","Verlauf erscheint nach den ersten Stichen…","El historial aparece tras las primeras bazas…","The trend appears after the first tricks…","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.board.field","i18n","Spielfeld · {name}","Campo de batalla · {name}","Battlefield · {name}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.board.fx","i18n","Effekte · {list}","Efectos · {list}","Effects · {list}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.board.last","i18n","Letzter Lauf","Última partida","Last run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.board.last.none","i18n","—","—","—","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.board.last.none.sub","i18n","noch kein Lauf","aún sin partidas","no run yet","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.board.last.sub","i18n","Durchlauf {cycle}","Ciclo {cycle}","Cycle {cycle}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.board.title","i18n","Dein Stand","Tu situación","Your standing","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.devrun","i18n","Dev-Run","","","i18n-Katalog (src/i18n) — über t() aufgelöst","","new",""
"start.discord","i18n","Discord öffnen","Abrir Discord","Open Discord","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.feedback","i18n","Feedback","Comentarios","Feedback","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.logo.alt","i18n","AUTOSTICH","AUTOBAZA","AUTOTRICK","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.name.change","i18n","Name ändern","cambiar el nombre","change name","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.name.set","i18n","Namen festlegen für den globalen Highscore","Elegir un nombre para la clasificación global","Set a name for the global high score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.name.signedIn","i18n","Angemeldet als","Sesión iniciada como","Signed in as","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"start.normal","i18n","Lauf beginnen","Empezar una partida","Start run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
