"id","category","de","zh-Hans","en_ref","context","limit","status","note"
"unlock.championWeekN","i18n","Beende {n} Wochen-Ranglisten auf Platz 1 (Challenger-Archiv)","在{n}次周排位榜上拿到第1名（挑战者档案）","Finish {n} weekly rankings in first place (Challenger archive)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.games","i18n","Spiele {n} Läufe","游玩{n}局","Play {n} runs","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.games.one","i18n","Spiele einen Lauf","游玩一局","Play one run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.gottgleichRun","i18n","Löse zum ersten Mal einen „Gottgleich“-Stich aus","第一次打出「神级」的一墩","Trigger a “GODLIKE” trick for the first time","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.meisterNoReroll","i18n","Schließe einen Ranglisten-Wochenlauf ohne einen einzigen Reroll ab","不使用任何重抽完成一次周排位对局","Finish a weekly ranked run without a single reroll","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.monoArchetypeRun","i18n","Schließe {n} Läufe nur mit {archetype}-Skills ab","只用{archetype}技能完成{n}局","Finish {n} runs with {archetype} skills only","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.none","i18n","Immer verfügbar","始终可用","Always available","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.noRerollRun","i18n","Schließe einen Lauf ab, ohne einen Reroll zu benutzen","不使用任何重抽完成一局","Finish a run without using a single reroll","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.onboardingDone","i18n","Schließe das Onboarding ab","完成新手引导","Finish the onboarding","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.score","i18n","Erreiche Score {n}","达到{n}得分","Reach a score of {n}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"unlock.streak","i18n","Erreiche eine Serie von {n}","达成{n}连胜","Reach a streak of {n}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"update.available","i18n","Neue Version verfügbar","有新版本可用","New version available","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"update.dismiss","i18n","Ausblenden","隐藏","Dismiss","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"update.reload","i18n","Neu laden","重新加载","Reload","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.buy","i18n","Kaufen · {cost} SP","购买 · {cost} SP","Buy · {cost} TP","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.buy.short","i18n","{cost} SP","{cost} SP","{cost} TP","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.buyable","i18n","kaufbar","可购买","buyable","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.chall.done","i18n","Freigeschaltet","已解锁","Unlocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.chall.label","i18n","Herausforderung","挑战","Challenge","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.chall.link","i18n","Werkstatt ›","工坊 ›","Workshop ›","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.deckLead","i18n","Deck","卡组","Deck","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.details","i18n","Details ›","详情 ›","Details ›","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.eyebrow","i18n","Upgrades","升级","Upgrades","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.free","i18n","frei","免费","free","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.impact.cover","i18n","Baufeld","建造区","Build space","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.impact.dropNow","i18n","Perk-Qualität jetzt","当前天赋品质","Perk quality now","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.impact.energy","i18n","Formations-Energie","布阵能量","Order energy","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.impact.legRerolls","i18n","Legendär-Rerolls","传说重抽","Legendary rerolls","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.impact.maxed","i18n","Maximiert","已拉满","Maxed out","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.impact.of","i18n","von {max}","共{max}","of {max}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.impact.rerolls","i18n","Rerolls je Angebot","每次提供的重抽","Rerolls per offer","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.impact.title","i18n","Was der Baum gerade bewirkt","升级树当前的作用","What the tree does right now","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.lane.cover","i18n","Baufeld","建造区","Build space","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.lane.drops","i18n","Drop-Raten","掉落率","Drop rates","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.lane.energy","i18n","Energie","能量","Energy","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.lane.note.afterLeg","i18n","öffnet sich mit Rarität · Legendär","随稀有度 · 传说一起开启","opens with Rarity · Legendary","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.lane.perk2","i18n","2. Perk-Phase","第2个天赋阶段","2nd perk phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.lane.rarity","i18n","Rarität","稀有度","Rarity","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.lane.rerolls","i18n","Rerolls","重抽","Rerolls","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.leg.missing","i18n","{n} SP fehlen","还差{n} SP","{n} TP short","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.legend.hint","i18n","Klick auf einen Knoten erklärt ihn.","点击某个节点即可查看说明。","Click a node to have it explained.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.legPhase","i18n","Legendär-Phase","传说阶段","Legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.locked","i18n","gesperrt","已锁定","locked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.nav.decks","i18n","Decks","卡组","Decks","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.owned","i18n","gekauft","已购买","owned","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.page.general","i18n","Allgemein","通用","General","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.page.generalHint","i18n","Gilt für jeden Lauf, unabhängig vom Deck.","对每一局都生效，与卡组无关。","Applies to every run, whatever the deck.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.ranked.free","i18n","Freigeschaltet","免费","Unlocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.ranked.label","i18n","Ranglisten-Lauf","排位对局","Ranked run","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.ranked.open","i18n","Noch nicht freigeschaltet","尚未解锁","Not unlocked yet","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.readout.nodes","i18n","Knoten","节点","Nodes","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.readout.nodes.val","i18n","{owned} / {total}","{owned}/{total}","{owned} / {total}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.readout.sp","i18n","Guthaben","余额","Balance","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.respec","i18n","↺ Zurücksetzen","↺ 重置","↺ Respec","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.skills.legendary","i18n","Legendäre Skills","传说技能","Legendary skills","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.skills.title","i18n","Skills dieser Fraktion","该流派的技能","Skills of this faction","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.soon","i18n","Bald = Platzhalter","敬请期待即占位","Soon = placeholder","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.after","i18n","Erst nach: {name}","需要先有：{name}","After: {name}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.buyable","i18n","Kaufbar","可购买","Buyable","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.locked","i18n","Noch gesperrt","仍然锁定","Still locked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.lockGate","i18n","Braucht eine freigeschaltete Legendär-Stufe","需要一个已解锁的传说等级","Needs an unlocked legendary tier","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.lockSp","i18n","Zu wenig SP: kostet {cost} SP","SP不足：需要{cost} SP","Not enough TP: costs {cost} TP","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.needPrereq","i18n","Vorgänger nötig","需要前置节点","Requires the previous node","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.owned","i18n","Gekauft","已购买","Bought","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.soon","i18n","Bald","敬请期待","Soon","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.state.soonFull","i18n","Bald verfügbar","即将推出","Coming soon","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.subtitle","i18n","Dauerhafte Verbesserungen für jeden Lauf.","对每一局都生效的永久强化。","Permanent improvements for every run.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.tab.decks","i18n","Decks","卡组","Decks","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.tab.gen","i18n","Allgemein","通用","General","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.tapHint","i18n","Knoten antippen zeigt, was er bewirkt.","点击节点会显示它的作用。","Tap a node to see what it does.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"upgrades.title","i18n","Upgrade-Baum","升级","Upgrade Tree","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.blockArch.desc","i18n","{v} Baufeld-Zellen blockiert","{v}个建造格被封锁","{v} build-space cells are blocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.blockArch.name","i18n","Gesperrte Baufeld-Zellen","建造格封锁","Blocked build cells","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.blockForm.desc","i18n","{v} Positionen der Aufstellung blockiert","布阵中有{v}个位次被封锁","{v} positions of the draw order are blocked","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.blockForm.name","i18n","Gesperrte Aufstell-Felder","布阵位封锁","Blocked order slots","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.buildBoost.desc","i18n","Gebäude-Boni ×2","建筑加成×2","Building bonuses ×2","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.buildBoost.name","i18n","Bau-Boost","建造增幅","Build boost","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.deckShuffle.desc","i18n","Deck wird vor jeder Aufstellungsphase neu gemischt","每个布阵阶段前重新洗牌","The deck is reshuffled before every order phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.deckShuffle.name","i18n","Deck-Shuffle","卡组洗牌","Deck shuffle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.doubleLeg.desc","i18n","2 legendäre Slots: in der Legendär-Phase 2 wählbar","2个传说槽位：传说阶段可选2个","2 legendary slots: pick 2 in the legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.doubleLeg.name","i18n","Doppel-Legendär","双传说","Double legendary","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.energyEbb.desc","i18n","Start mit 0 Formations-Energie","开局布阵能量为0","Start with 0 order energy","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.energyEbb.name","i18n","Energie-Ebbe","能量退潮","Energy ebb","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.energyFlood.desc","i18n","Doppelte Formations-Energie","布阵能量翻倍","Double order energy","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.energyFlood.name","i18n","Energie-Flut","能量涨潮","Energy flood","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.formBoost.desc","i18n","Formations-Boni ×2","阵型加成×2","Formation bonuses ×2","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"weekmod.formBoost.name","i18n","Formations-Boost","阵型增幅","Formation boost","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
